t;B1;B2;B3;B4;B5;B6;B7;B8;B9
1.64;0.9108178502963786;1.0450957209561942;0.9591139772215604;0.7875434569892085;0.7192154140978009;0.7050521564284521;0.9867591735248336;0.9188146092713472;0.8918098608822352
1.65;0.9117276354156284;1.046841890688233;0.9616485595295838;0.7900591417545211;0.7215128355850428;0.7096042244660489;0.9895098204331608;0.9223178313372478;0.8955705317936697
1.66;0.9131702832862232;1.0488800440482497;0.9649300569486667;0.7934359454489117;0.7245966644783371;0.7153917370901982;0.9926819893812782;0.9264064186296972;0.9002073951709589
1.67;0.9151391398355222;1.0512049003807713;0.9689647868547313;0.7976648672084966;0.72845868083758;0.7223963799045363;0.9962693219416683;0.9310736984924172;0.9057168182397147
1.68;0.9176234392245314;1.0538116881213437;0.9737564267247035;0.8027303211682371;0.7330846510426732;0.7305901916447886;1.0002656362624778;0.9363121549363276;0.9120912622691084
1.69;0.9206076270239039;1.0566955027539597;0.979304417481163;0.8086089985238377;0.738453288584047;0.739934164582887;1.004663941114575;0.942112105224543;0.9193175498854842
1.7;0.9240706312542606;1.0598505955108972;0.9856021602034802;0.8152686606437843;0.7445351518854832;0.7503767987661689;1.0094553495524312;0.9484602436768839;0.9273749635494345
1.71;0.9279851110125499;1.0632696189728656;0.9926350696987748;0.822666912922903;0.7512915245393407;0.7618526741678872;1.0146279338155544;0.9553381112156951;0.9362332552986278
1.72;0.9323167250555625;1.0669428623959034;1.000378573872629;0.8307500276215684;0.7586733402773901;0.7742811253657765;1.0201655736890556;0.9627205646769152;0.9458506718063023
1.73;0.9370234765639383;1.0708575160246212;1.0087961747299667;0.8394519036628135;0.7666202330169453;0.7875651249890208;1.0260468608934057;0.9705743351687077;0.9561721225579659
1.74;0.9420552040311357;1.0749970091664578;1.0178377127506957;0.8486932702478153;0.7750598095714525;0.8015905026271083;1.0322441310798067;0.9788567781560267;0.9671276400593228
1.75;0.9473532998404346;1.0793404704969698;1.027437997867452;0.8583812563645508;0.7839072565089961;0.816225641983907;1.0387227011905977;0.9875149273122595;0.9786312961923712
1.76;0.9528507450438162;1.083862359856035;1.0375159829302072;0.8684094562471537;0.793065399932338;0.83132180674133;1.045440391508184;0.9964849668693813;0.9905807441740452
1.77;0.9584725481874304;1.0885323175147736;1.0479746543988127;0.8786586176180194;0.8024253340084628;0.8467142402991835;1.052347406717194;1.0056922303509976;1.0028575467323426
1.78;0.964136664816548;1.0933152684916825;1.0587017951831852;0.8889980612831008;0.8118677173983921;0.8622241618230556;1.0593866369587897;1.0150518145372174;1.0153284240639617
1.79;0.9697554502737625;1.098171805311445;1.0695717322810552;0.8992879045025877;0.8212648037260435;0.8776617374682801;1.0664944169835977;1.0244698644832992;1.0278475070270752
1.8;0.9752376607516572;1.1030588526842224;1.0804481157202108;0.9093821056609311;0.8304832220896972;0.8928300401161653;1.073601749068121;1.0338455382049427;1.0402596113057103
1.81;0.980490967667299;1.107930593012252;1.0911876874699755;0.9191322762336683;0.839387458298838;0.9075299257761473;1.0806359549541291;1.0430736004192347;1.0524044598247344
1.82;0.9854248924467346;1.1127396046853275;1.101644896139121;0.9283921236923156;0.8478439123082641;0.9215656566229264;1.0875226772805167;1.0520475285144808;1.0641216805650842
1.83;0.989954009700339;1.117438139238041;1.111677106816408;0.9370223053168932;0.8557253309090725;0.9347510005613203;1.0941881073073665;1.0606629485747838;1.0752563064707157
1.84;0.9940012156009281;1.1219794428076255;1.121150060496282;0.9448954002282348;0.8629153483825711;0.9469154498432999;1.1005612800434328;1.068821164747931;1.085664417984241
1.85;0.9975008247394747;1.126319016198653;1.1299431709096346;0.9519006585259945;0.8693128235984108;0.9579101424790278;1.1065762572730502;1.0764325119802483;1.0952185126454752
1.86;1.0004012510772797;1.1304157095767406;1.137954223345746;0.957948173610681;0.8748356503418689;0.967613053939549;1.1121740192314444;1.0834192589569152;1.1038121738675486
1.87;1.002667051455936;1.1342325638723014;1.1451030700265685;0.9629721532232662;0.8794237445548516;0.9759330614522942;1.1173039097095179;1.0897178198117639;1.1113636507361673
1.88;1.004280162801479;1.1377373403546862;1.151334001252159;0.9669330360818009;0.8830409773310397;0.9828125692624251;1.1219245260332227;1.0952800988599387;1.1178180524509616
1.89;1.0052402402163547;1.1409027188802594;1.1566166025067866;0.969818306026475;0.8856759184249269;0.9882285113292211;1.1260040091299834;1.100073884901025;1.1231479953516272
1.9;1.0055640913312194;1.1437061882800976;1.16094506754009;0.9716419793774819;0.8873413680870162;0.9921917004486006;1.1295197606122491;1.1040823176785846;1.1273526993816243
1.91;1.0052842888270763;1.1461296925096385;1.1643361026120722;0.9724428650434673;0.8880727681269693;0.9947446471159522;1.1324576824263082;1.1073025528654101;1.1304556910998143
1.92;1.00444711471117;1.1481591272044736;1.1668257027041464;0.9722818022763546;0.8879256793235304;0.9959581046478627;1.1348110894418206;1.1097438375708897;1.1325014080736466
1.93;1.0031100369282613;1.149783798489154;1.168465185247793;0.9712381534877198;0.8869725785275944;0.9959266907708022;1.1365794782140077;1.1114252632559685;1.1335510949734253
1.94;1.0013389367146155;1.1509959570210753;1.1693169171679785;0.9694058617893908;0.8852992582544509;0.9947639797435819;1.1377673418343606;1.1123734801633829;1.1336784231250128
1.95;0.9992052950013381;1.1517905056850393;1.1694501629242262;0.966889375297135;0.8830011045988818;0.9925974522708912;1.1383832015324156;1.112620636549428;1.1329652504584438
1.96;0.9967835141277865;1.1521649516924146;1.1689374205377603;0.9637996999328999;0.8801794925001521;0.9895636406975978;1.1384389846502463;1.1122027527219138;1.1314978745850641
1.97;0.9941485058677293;1.1521196372233748;1.1678515126582594;0.9602507809995714;0.8769384812548915;0.9858037277970634;1.137949822657034;1.111158663995306;1.129364031798922
1.98;0.9913736275103985;1.1516582420760348;1.1662635782300093;0.9563563440114649;0.8733819294402312;0.9814597647541835;1.1369342801760145;1.1095295800971399;1.1266507763225782
1.99;0.9885290022404453;1.1507885120290062;1.164241985831244;0.9522272585629772;0.8696110874957974;0.9766715825845232;1.1354149647350595;1.1073592232245477;1.1234432545641089
2.0;0.9856802234805331;1.149523132344586;1.1618520787678568;0.9479694335973148;0.8657226756009896;0.9715743927571592;1.1334194143270953;1.1046944331681046;1.1198242836106242
2.01;0.9828874174367662;1.1478806408209046;1.159156576847906;0.9436822125502821;0.8618074180576684;0.9662970142313853;1.1309811214689254;1.1015860733753846;1.1158745626831201
2.02;0.9802046235388757;1.1458862617494292;1.1562164076023465;0.9394572130806704;0.8579489836866727;0.9609606279899573;1.1281405318748725;1.0980900410840222;1.1116732970474699
2.03;0.9776794468007284;1.1435725424122298;1.1530917223795425;0.9353775463049017;0.8542232728024344;0.9556779452237867;1.1249458545123678;1.0942681790661188;1.10729899737884
2.04;0.9753529365539677;1.140979687175315;1.1498428673062493;0.9315173509126031;0.8506979917491392;0.9505526777817762;1.1214535368233245;1.0901889044280115;1.1028302310875964
2.05;0.9732596497360058;1.1381555090099877;1.1465311189904457;0.927941584095139;0.847432461968508;0.9456792141657112;1.1177282913146034;1.0859274070701033;1.0983461396697143
2.06;0.9714278616824366;1.1351549511874701;1.1432190511797014;0.9247060201372937;0.8444776187136632;0.9411424257410902;1.1138426028739083;1.0815653207218077;1.0939265897082957
2.07;0.9698798917066287;1.1320391687472813;1.1399704617494704;0.9218574160184004;0.841876162282544;0.9370175509802753;1.1098756943459984;1.077189825842725;1.0896518858930733
2.08;0.968632513963125;1.1288741956169612;1.1368498503961333;0.9194338098053049;0.8396628305220016;0.9333701265441167;1.1059119752125801;1.0728921990765694;1.0856020339545653
2.09;0.9676974261454051;1.1257292548501825;1.1339214890738392;0.9174649214451335;0.8378647648473955;0.9302559502876633;1.1020390394611608;1.068765872322464;1.0818555928471152
2.1;0.9670817498323113;1.1226747932978083;1.1312481649128212;0.9159726270863535;0.8365019434110915;0.9277210717114439;1.0983453101402305;1.0649041015751222;1.0784881942174744
2.11;0.966788537318227;1.119780336543355;1.1288896972583784;0.9149714781225646;0.8355876551135063;0.9258018101295877;1.0949174477807726;1.0613973693692442;1.0755708310737229
2.12;0.9668172610762296;1.1171122650941312;1.1269013373179153;0.9144692358428892;0.8351289878667044;0.924524801051003;1.0918376478336662;1.0583306549845382;1.0731680269670607
2.13;0.9671642640175032;1.1147316099478808;1.1253321534266967;0.9144673929244977;0.8351273048417205;0.9239070687505565;1.0891809501603684;1.0557807053434733;1.0713359942090837
2.14;0.9678231516522391;1.112691956992308;1.1242234910521158;0.9149616548293968;0.8355786840988902;0.9239561197283225;1.087012674114804;1.0538134297361827;1.0701208781949032
2.15;0.9687851111819933;1.1110375378504227;1.1236075786040216;0.9159423579574071;0.8364743004614659;0.9246700495262197;1.0853860789679743;1.052481526547845;1.0695571687558583
2.16;0.9700391473800144;1.1098015722040502;1.1235063317651919;0.9173948073010143;0.8378007338752004;0.9260376555354062;1.084340334237971;1.0518224332344508;1.069666342314515
2.17;0.9715722306728806;1.109004915170449;1.123930393334363;0.9192995241682946;0.8395401956385897;0.9280385516837435;1.0838988700859278;1.0518566743600815;1.070455783320785
2.18;0.9733693588980374;1.1086550539855278;1.1248784341930431;0.9216324038468046;0.8416706723876879;0.930643287236394;1.084068165535014;1.0525866680234877;1.0719180217153805
2.19;0.9754135405148345;1.1087454911456385;1.1263367343819584;0.9243647932291318;0.8441659969867896;0.9338134807091394;1.0848370220267025;1.0539960388203962;1.07403031543938
2.2;0.9776857132908416;1.1092555455149735;1.1282790606472404;0.9274635086119961;0.8469958647832642;0.9375019898760345;1.0861763609692434;1.0560494749822438;1.0767546025682677
2.21;0.980164618319627;1.1101505973212116;1.1306668565285682;0.9308908232105314;0.8501258222051093;0.9416531484732312;1.0880395749969989;1.058693157141236;1.0800378448742094
2.22;0.9828266542382994;1.111382795721071;1.1334497609081564;0.9346044614359993;0.8535172615351374;0.9462031077203437;1.0903634518562886;1.0618557745543669;1.0838127813614218
2.23;0.9856457402320257;1.1128922370495113;1.1365664685986892;0.9385576417173741;0.8571274600173161;0.9510803245312891;1.0930696754505953;1.0654501298590864;1.0879991043411459
2.24;0.9885932183389806;1.1146086067314251;1.139945940020479;0.9426992107610245;0.8609097024679501;0.956206236915295;1.0960668893923244;1.0693753142565616;1.0925050600590462
2.25;0.9916378252361263;1.1164532576720574;1.1435089550436925;0.9469739090275585;0.8648135237194936;0.9614961597779708;1.0992532840552676;1.0735194109729924;1.0972294597142402
2.26;0.994745760749544;1.1183416733298417;1.1471699884663877;0.9513227996260615;0.8687851003035032;0.9668604210829101;1.1025196393630523;1.0777626565890974;1.102064065015648
2.27;0.9978808746738467;1.1201862363392154;1.1508393624465036;0.9556838810541572;0.8727678100287711;0.9722057399736954;1.1057527243773813;1.0819809592391456;1.1068962866230283
2.28;1.0010049853028848;1.1218991962762044;1.154425606840189;0.9599928891024497;0.8767029643117505;0.9774368267256138;1.1088389242821035;1.0860496427933004;1.1116121065924216
2.29;1.0040783329393503;1.1233957064740576;1.157837935141434;0.9641842762209423;0.8805307025721829;0.9824581617827522;1.1116679394842595;1.0898472607869678;1.1160991109135279
2.3;1.0070601604932095;1.1245967834458732;1.1609887253679994;0.9681923395834958;0.8841910224255781;0.9871758905595377;1.114136384358121;1.0932593071198164;1.1202494994078787
2.31;1.0099094022919495;1.125432036759125;1.1637958853837125;0.9719524540537406;0.8876249056757939;0.9914997550548305;1.1161511082063111;1.0961816459929519;1.1239629313396045
2.32;1.0125854526981313;1.125842024316681;1.1661849834181692;0.9754023551916922;0.8907754900067386;0.9953449750310474;1.1176320706039786;1.0985234935126067;1.127149068671181
2.33;1.0150489792287223;1.1257801084552979;1.1680910379839153;0.9784834118067983;0.8935892311274686;0.9986339919585734;1.1185146278779303;1.1002098083300174;1.1297296958515566
2.34;1.017262741423907;1.125213720681117;1.169459886096204;0.9811418280569795;0.8960170005759355;1.0012979982325982;1.1187511253692966;1.1011829869150047;1.131640324177167
2.35;1.0191923770454712;1.1241249840159986;1.1702490818635234;0.9833297214946335;0.8980150702326627;1.0032781910898045;1.118311737644184;1.101403806834043;1.1328312269608947
2.36;1.0208071210524523;1.1225106872871609;1.1704283148750723;0.9850060346630439;0.899545944826155;1.0045267127812827;1.1171845507872287;1.1008516134746509;1.1332678943322538
2.37;1.022080429444469;1.1203816501321682;1.1699793744220486;0.9861372520695827;0.9005790167008028;1.005007262772042;1.1153749315455808;1.0995237961371487;1.1329309381488772
2.38;1.022990488365283;1.1177615561674008;1.1688957167540581;0.9866979094981542;0.9010910309408786;1.004695390773448;1.1129042719328768;1.0974346427671393;1.131815513176791
2.39;1.0235205975775372;1.1146853608899538;1.1671817146839707;0.9866708966379423;0.9010663617429178;1.003578498456051;1.109808230713597;1.0946136945509197;1.1299303464990176
2.4;1.0236594254225422;1.1111973982362422;1.164851679983503;0.986047565294999;0.9004971112387627;1.001655590827175;1.1061346125294604;1.091103739737237;1.1272964808967114
2.41;1.0234011388392734;1.1073493148494602;1.1619287491024541;0.9848276630835494;0.8993830489398762;0.9989368247312107;1.1019410308683333;1.0869585900633003;1.1239458395386541
2.42;1.022745416518587;1.103197955154853;1.158443713423641;0.9830191162777709;0.8977314134291121;0.995442902124526;1.0972924939997435;1.0822407746212606;1.1199197103176324
2.43;1.0216973558142242;1.0988033056302602;1.1544338593439059;0.9806376859196264;0.8955565983049717;0.991204350990045;1.0922590361356506;1.0770192678551793;1.115267231470951
2.44;1.0202672849600216;1.0942265861461051;1.1499418642876638;0.9777065192630482;0.892879742542929;0.9862607288316761;1.0869134928515158;1.0713673442867917;1.1100439392172896
2.45;1.018470491990459;1.0895285529778662;1.1450147755306035;0.9742556153293069;0.8897282424197409;0.9806597745980168;1.0813294937245104;1.0653606262228343;1.1043104164809376
2.46;1.0163268811127109;1.084768054757106;1.1397030820202634;0.9703212198391666;0.8861351989418818;0.9744565263620106;1.0755797192786412;1.059075365274925;1.0981310622126657
2.47;1.0138605666298097;1.0800008612872463;1.1340598768774166;0.9659451619118524;0.882138812093159;0.9677124153694409;1.0697344459775404;1.0525869763448061;1.0915729852876024
2.48;1.0110994141907643;1.0752787671351594;1.128140100592617;0.9611741431599877;0.877781731608472;0.9604943427987047;1.0638603836028486;1.0459688251311265;1.0847050163726608
2.49;1.0080745392648314;1.0706489578466412;1.1219998518545753;0.9560589892722025;0.8731103734898457;0.952873743794968;1.0580197944979768;1.0392912576172408;1.0775968254843218
2.5;1.0048197732392186;1.0661536165782322;1.1156957535765262;0.9506538746583638;0.8681742119222037;0.9449256436368275;1.0522698737736047;1.0326208520913431;1.0703181314689727
2.51;1.0013711082273293;1.0618297425437242;1.1092843647896158;0.9450155318296758;0.8630250572484246;0.9367277125598079;1.0466623631386374;1.0260198702407024;1.0629379911785861
2.52;0.9977661322938557;1.057709149364782;1.1028216333482703;0.9392024584110292;0.8577163317820786;0.9283593279981696;1.041243367775055;1.0195458827358255;1.0555241593939908
2.53;0.9940434671079682;1.053818610529185;1.0963623886985354;0.9332741355818409;0.8523023560571065;0.9199006550799542;1.036053344794913;1.0132515454522555;1.0481425143742245
2.54;0.990242219842385;1.050180120051833;1.0899598774494892;0.9272902719731937;0.8468376583251856;0.9114317575628336;1.031127232547821;1.0071845041801142;1.0408565473448417
2.55;0.9864014603504601;1.0468112385355286;1.0836653466601394;0.9213100864264957;0.8413763195429514;0.9030317517036515;1.026494691770546;1.001387407675461;1.033726916666979
2.56;0.9825597332783989;1.0437254976766908;1.0775276804353426;0.9153916415139444;0.8359713647168787;0.8947780147171066;1.0221804318288075;0.9958980107803003;1.0268110685617635
2.57;0.9787546128920608;1.0409328394986086;1.0715930947038408;0.9095912374413395;0.8306742093916836;0.8867454575987938;1.0182045977875063;0.9907493508620607;1.0201629260874219
2.58;0.9750223061645457;1.0384400699601417;1.0659048932012831;0.9039628731034696;0.8255341674650705;0.879005869403637;1.0145831965745584;0.9859699819494528;1.0138326467691272
2.59;0.9713973072603772;1.0362513098998272;1.0605032850748926;0.8985577778975993;0.8205980236215423;0.8716273368985693;1.0113285429810384;0.9815842517366317;1.0078664471814758
2.6;0.9679121041471197;1.0343684294153817;1.0554252615664554;0.8934240146876744;0.8159096707438208;0.8646737401832757;1.0084497086299387;0.9776126072207324;1.0023064902509822
2.61;0.964596935829903;1.0327914546740489;1.0507045262897845;0.8886061512931973;0.8115098099036678;0.8582043217033246;1.00595295934153;0.9740719152759734;0.9971908284446436
2.62;0.9614795967698687;1.031518938761032;1.0463714710044836;0.8841449952491743;0.8074357081343215;0.852273323317755;1.0038421685306396;0.9709757850833977;0.9925533936549997
2.63;0.958585283505654;1.0305482904857384;1.0424531867213978;0.8800773844881878;0.8037210072731961;0.8469296839083772;1.0021191963953737;0.9683348801283264;0.9884240227235099
2.64;0.95593647740007;1.029876057080338;1.0389734985929957;0.8764360251179502;0.8003955758140145;0.8422167885393005;1.0007842266992226;0.9661572085082791;0.98482850632485
2.65;0.953552856799998;1.0294981584562197;1.035953012404283;0.87324936664374;0.7974853949550696;0.838172259436761;0.9998360549058948;0.9644483815855872;0.9817886484517461
2.66;0.9514512317176114;1.0294100721548032;1.03340916058833;0.8705415048126489;0.7950124698727977;0.83482777905544;0.9992723232940797;0.963211832565426;0.9793223240181952
2.67;0.9496454943882694;1.0296069693698298;1.0313562365051328;0.8683321027055872;0.7929947576599201;0.8322089361859623;0.9990897004541247;0.9624489883556457;0.9774435231149927
2.68;0.9481465796970512;1.030083803463232;1.0298054071790292;0.8666363217261753;0.7914461043018063;0.8303350873743535;0.9992840042506884;0.9621593900333729;0.9761623721492297
2.69;0.9469624304489438;1.03083535328208;1.0287646967117074;0.8654647556752493;0.7903761844707394;0.8292192277900803;0.9998502689293074;0.9623407593646518;0.9754851244009555
2.7;0.9460979637422757;1.0318562243459595;1.028238935094554;0.8648233630916501;0.7897904397368856;0.8288678680101241;1.0007827585591804;0.9629890110579185;0.9754141153445947
2.71;0.945555036245023;1.0331408116454268;1.0282296700538338;0.864713395414328;0.7896900129631238;0.8292809158924968;1.0020749304495367;0.9640982127413944;0.9759476813094249
2.72;0.9453324079200899;1.0346832284008711;1.0287350427900905;0.865131321199155;0.7900716790968829;0.830451565696677;1.0037193535614075;0.9656604969996179;0.9770800435822895
2.73;0.9454257056431783;1.0364772056978937;1.0297496319256025;0.8660687495147869;0.7909277752122539;0.8323661997621423;1.0057075882637043;0.9676659321416737;0.9788011637637507
2.74;0.9458273901387503;1.0385159684515932;1.031264273540414;0.8675123586347971;0.7922461353888629;0.8350043112527941;1.0080300350456017;0.9701023606496512;0.9810965799348904
2.75;0.9465267316428396;1.0407920936582846;1.0332658687221024;0.8694438391024459;0.794010038716398;0.8383384595634157;1.0106757609758303;0.9729552164009674;0.9839472368106125
2.76;0.9475098015823462;1.0432973573577244;1.0357371934076018;0.8718398630047598;0.7961981812344998;0.8423342727834489;1.0136323137564385;0.9762073336831831;0.9873293263533063
2.77;0.9487594892123853;1.046022577127891;1.0386567282493828;0.8746720936588723;0.7987846847787048;0.8469505139113576;1.0168855340983394;0.9798387626128812;0.99121415807533
2.78;0.9502555534275898;1.0489574572326634;1.0419985285492794;0.8779072516637125;0.8017391573014253;0.8521392290698613;1.0204193777759252;0.9838266066987501;0.9955680802228328
2.79;0.9519747206955589;1.0520904436961516;1.045732155699903;0.8815072541664569;0.8050268200555073;0.8578459965322204;1.0242157590124104;0.9881448988064928;1.0003524739466558
2.8;0.9538908400818311;1.0554085965371318;1.0498226917765567;0.8854294439994671;0.8086087168510224;0.8640102946787604;1.0282544267151719;0.9927645315407874;1.0055238421754729
2.81;0.9559751054900448;1.0588974861156808;1.0542308576732649;0.8896269238510551;0.8124420192330502;0.8705660048380789;1.0325128844361644;0.9976532569247496;1.0110340129948665
2.82;0.9581963534087428;1.0625411199832868;1.0589132522753397;0.8940490076928936;0.8164804387428027;0.8774420611723172;1.0369663637117086;1.0027757681361276;1.0168304737579914
2.83;0.9605214415807746;1.0663219057671391;1.063822725511711;0.8986417972434536;0.8206747533665294;0.8845632542907637;1.0415878586112393;1.008093872922979;1.0228568468748909
2.84;0.962915710125113;1.0702206544646253;1.068908891784259;0.9033488853750936;0.824973449914317;0.8918511882174371;1.0463482269210662;1.0135667642298227;1.0290535113632955
2.85;0.9653435218878823;1.0742166271141054;1.0741187824649585;0.9081121813027236;0.8293234776145759;0.8992253819707249;1.0512163604977898;1.0191513886872907;1.0353583660878776
2.86;0.9677688734461138;1.0782876262171481;1.0793976273259014;0.9128728445233965;0.833671101024116;0.9066044978045218;1.0561594241083523;1.0248029082394408;1.041707721652051
2.87;0.970156062619069;1.082410131623211;1.084689745563057;0.9175723063667864;0.8379628329479034;0.9139076687623663;1.061143158757416;1.0304752446965688;1.0480372987990463
2.88;0.972470393037179;1.0865594789817963;1.0899395182942282;0.9221533503480402;0.8421464210594392;0.9210558894042105;1.0661322423642008;1.0361216918809935;1.054283302724054
2.89;0.9746788918068574;1.0907100774589913;1.0950924069454568;0.9265612160298128;0.8461718559906406;0.9279734262465782;1.071090697984649;1.0416955757834916;1.0603835357524005
2.9;0.9767510131075331;1.0948356623316955;1.1000959766627416;0.9307446865179061;0.8499923644752931;0.9345891994489729;1.0759823378536075;1.0471509402400359;1.0662785062124414
2.91;0.9786592990983634;1.098909577404157;1.1049008815329189;0.9346571176314574;0.8535653492274228;0.9408380852762285;1.0807712305512898;1.0524432344368528;1.0719124896785186
2.92;0.9803799700762812;1.102905081971218;1.109461769442516;0.9382573675847005;0.8568532379629556;0.9466620903042731;1.0854221786759657;1.057529979246417;1.077234500458865
2.93;0.9818934184866681;1.1067956772432561;1.1137380689560705;0.9415105897836172;0.859824207412554;0.9520113533042771;1.0899011954896274;1.0623713919519628;1.0821991362745798
2.94;0.9831845859817759;1.1105554476383723;1.117694628347027;0.9443888578429077;0.862452754111502;0.9568449389342565;1.0941759709078511;1.0669309530536235;1.0867672671362878
2.95;0.9842432088638808;1.1141594129645376;1.1213021871415876;0.9468716006190836;0.8647200916889002;0.9611313981049375;1.098216319610462;1.0711759040608024;1.0909065497076442
2.96;0.9850639243753206;1.117583888047758;1.1245376721766591;0.9489458351372884;0.8666143635855263;0.9648490821811279;1.1019946065489703;1.0750776707956795;1.094591759882057
2.97;0.9856462377386553;1.1208068465985561;1.1273843219593478;0.9506061958210366;0.8681306697475749;0.9679862108666524;1.105486147284934;1.0786122120241883;1.0978049476588234
2.98;0.9859943569300178;1.1238082858726368;1.1298316537509996;0.9518547684588116;0.8692709149984739;0.9705407055185167;1.1086695820203814;1.0817602974984897;1.100535428463641
2.99;0.9861169082920642;1.1265705878706795;1.1318752961444551;0.9527007460166838;0.8700434947135396;0.9725198097069904;1.111527222599333;1.0845077221950492;1.1027796327751507
3.0;0.9860265508208214;1.1290788714366757;1.1335167151430199;0.9531599301100664;0.8704628395445305;0.9739395263266423;1.1140453710563132;1.0868454643608763;1.1045408405855595
3.01;0.9857395100536301;1.1313213277664702;1.1347628635028058;0.9532541063432114;0.870548844955303;0.9748239050784486;1.1162146065427043;1.0887697939209262;1.1058288285576003
3.02;0.9852750539106712;1.1332895297472974;1.135625781463706;0.9530103237736758;0.8703262132006458;0.9752042156831029;1.11803003494114;1.0902823351264914;1.1066594559136869
3.03;0.9846549327479546;1.1349787035151324;1.1361221725074764;0.9524601086852703;0.8698237353130595;0.9751180410955018;1.1194914925978907;1.0913900835561374;1.1070542106831407
3.04;0.9839028045420785;1.1363879489817916;1.1362729713234054;0.9516386410722069;0.8690735390359473;0.9746083218709932;1.120603692869332;1.0921053733978914;1.1070397318162803
3.05;0.9830436638903777;1.1375203951830453;1.1361029138019723;0.9505839192635671;0.8681103259260844;0.9737223784217707;1.1213763021103689;1.0924457870791093;1.106647315878659
3.06;0.9821032907244033;1.1383832764107553;1.1356401117058308;0.9493359344726494;0.8669706175198726;0.972510932943968;1.1218239307851507;1.092433996448341;1.1059124105875113
3.07;0.9811077316086433;1.1389879163933896;1.1349156286403985;0.9479358731946852;0.8656920269318141;0.9710271479430622;1.1219660258760296;1.0920975233776107;1.1048740922176739
3.08;0.980082823468443;1.1393496103252343;1.1339630497597124;0.9464253616384426;0.8643125688399703;0.9693256940169229;1.1218266528476695;1.091468408147059;1.1035745204997558
3.09;0.9790537667200829;1.1394873982156695;1.1328180356633788;0.9448457629694216;0.8628700177010254;0.9674618561468183;1.121434159030815;1.0905827763440903;1.1020583633554981
3.1;0.97804475214924;1.1394237275996721;1.1315178511903652;0.9432375351496864;0.8614013213045671;0.9654906852717848;1.1208207151740566;1.0894802990542887;1.100372184638144
3.11;0.9770786435350804;1.139184008773995;1.1301008620134532;0.9416396545734573;0.8599420744146178;0.9634662002915078;1.1200217376662627;1.0882035464325353;1.0985637906628865
3.12;0.9761767159482924;1.1387960709892975;1.128605995578028;0.9400891084559317;0.8585260551993007;0.9614406446593312;1.1190752000532616;1.086797240772394;1.0966815352153445
3.13;0.9753584478537888;1.1382895330123823;1.1270721673815893;0.9386204569573068;0.8571848253454117;0.9594638011454942;1.118020848426259;1.0853074213361307;1.094773587300871
3.14;0.9746413636174758;1.1376951057885765;1.125537678209254;0.9372654642515869;0.8559473931360586;0.9575823679358234;1.11689934055083;1.0837805388880373;1.092887170522995
3.15;0.9740409217575905;1.1370438482792182;1.1240395921535102;0.9360527961521786;0.8548399373105559;0.9558393988004027;1.115751332834496;1.0822625026068065;1.0910677871124423
3.16;0.9735704433120997;1.136366399733049;1.1226131086212028;0.9350077804949923;0.8538855882369248;0.9542738095144081;1.1146165421331973;1.0807977054982854;1.089358442863352
3.17;0.9732410740387887;1.1356922126070506;1.1212909438083034;0.9341522253009767;0.8531042618508232;0.9529199520157802;1.1135328108580762;1.0794280564120167;1.087798891332384
3.18;0.9730617738474353;1.1350488101334333;1.1201027382200337;0.9335042888606727;0.8525125410116915;0.9518072569894817;1.1125352038937755;1.0781920472680029;1.0864249165495947
3.19;0.9730393268987271;1.1344610912812036;1.119074506797649;0.9330783953735086;0.8521235984612658;0.9509599447715267;1.111655164625392;1.0771238832422796;1.0852676732506694
3.2;0.9731783661923484;1.1339507037905627;1.1182281472593987;0.9328851896899236;0.8519471554923195;0.9503968037832489;1.1109197551197252;1.0762527016530554;1.0843531024447566
3.21;0.9734814071880207;1.1335355032986034;1.1175810206063879;0.93293152507195;0.8519894707711472;0.9501310352435414;1.1103510024796703;1.075601902392977;1.0837014382119452
3.22;0.9739488860194607;1.1332291135473012;1.117145615629173;0.933220478696815;0.8522533544960615;0.9501701627369777;1.1099653698452843;1.0751886092312761;1.0833268192193568
3.23;0.9745791991144697;1.1330405994539934;1.1169293068939323;0.9337513908261053;0.8527382041682015;0.950516005361847;1.1097733666703289;1.0750232773950696;1.0832370157656555
3.24;0.975368742451146;1.1329742615608613;1.1169342132493452;0.9345199250586359;0.8534400596168022;0.9511647136110559;1.1097793089211174;1.0751094587123908;1.0834332803679552
3.25;0.976311950174913;1.1330295571349658;1.1171571614725249;0.9355181487541651;0.8543516764452714;0.952106867763332;1.1099812358238885;1.0754437313802498;1.0839103270861354
3.26;0.9774013337806168;1.1332011499841876;1.1175897572983176;0.9367346344108051;0.8554626186129956;0.9533276392522785;1.1103709857704138;1.0760157971738311;1.0846564419716724
3.27;0.9786275244325184;1.1334790878704752;1.1182185637366489;0.9381545843441854;0.8567593722972158;0.9548070160804897;1.1109344299820147;1.0768087446621968;1.0856537242199522
3.28;0.9799793221589616;1.1338491032095321;1.1190253842383013;0.9397599822969777;0.8582254843487633;0.9565200936942682;1.1116518585172268;1.0777994727488927;1.0868784547635448
3.29;0.9814437565315836;1.134293029522886;1.1199876458798472;0.9415297764654085;0.8598417294390113;0.958437432686947;1.1124985091839812;1.0789592646253832;1.0883015861373022
